source,target,total_value,min_gas_price,transaction_count
0xa152f8bb749c55e9943a3a0a3111d18ee2b3f94e,0x66761fa41377003622aee3c7675fc7b5c1c2fac5,0,4065594205,258
0x0e55b66abe64f7536ea1299ce18c3c23641bb77a,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,1.3515E+19,3783390842,258
0xea5dca8cac9c12df3ab5908a106c15ff024cb44f,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2.37768E+20,3505037556,258
0xf8fd771c7bc7139269ae006e4fac6fd02c830a3c,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2.2992E+19,3469319169,258
0x23a9885fd5a64ad8c915bfd395426611310222d2,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,8.84237E+18,4490295848,258
0xf7c4d51f7704cb2d38941dd0287a23107a0c72b9,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1.01478E+19,5000000000,258
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x7d29a64504629172a429e64183d6673b9dacbfce,0,3123370572,258
0xd2dd90f6bb51d9d69f7f4701bec1e87a677c59b9,0x8e3e155a4ad7da9d3aeea0aeecaedb5b4a5fa626,0,5162354101,258
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x9b02dd390a603add5c07f9fd9175b7dabe8d63b7,0,4040018600,258
0xc97252f98b7159251d410fe237674dc5bf7465a1,0xaf5191b0de278c7286d6c7cc6ab6bb8a73ba2cd6,2.70804E+16,4686770660,258
0x42d17b7f3532ec2f7c4e4e5e239baa476846e2cd,0xdac17f958d2ee523a2206206994597c13d831ec7,0,6000000000,258
0x0bbacda63eeb8f1f46162ceb4245afae0159a55b,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,1.21853E+19,3136714683,514
0xc34c957ae16840a2557da74c6ccdbef2bd626e62,0x00000000006c3852cbef3e08e8df289169ede581,3.20068E+18,3280059333,259
0x28c6c06298d514db089934071355e5743bf21d60,0x607f4c5bb672230e8672085532f7e901544a7375,0,4611447125,259
0x8a8238502ac71fc96055861bb899980dc02f8400,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,1.2603E+19,3513987166,259
0x188f230210c6f478546d0e23cf05d8ad5c6482a9,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,4.91497E+18,3636714683,259
0x320fcf50ab3208e216cb319fac0765550a7250da,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,3.04441E+19,3847284142,259
0x4cb45dbb0cefa8fea1a5a5f91fa35803bea468a8,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,4.3884E+19,3809654131,259
0xb079dfdc955ff3930a079277c1bdc545cba35b93,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2.42058E+19,4797092239,259
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x884ddbb5dc6c2cef77d3e74c6ccca315797d655b,0,3882648480,259
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xbbbbca6a901c926f240b89eacb641d8aec7aeafd,0,7492793977,259
0x04c079bb31deed8391015eed8d6b625a40957058,0xdac17f958d2ee523a2206206994597c13d831ec7,0,3852962708,259
0x6eef09b526d883f98762a7005fabd2c800dfca44,0x00000000006c3852cbef3e08e8df289169ede581,2.65799E+19,3621498071,515
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xe3c408bd53c31c085a1746af401a4042954ff740,0,7843689298,515
0x8eb871bbb6f754a04bca23881a7d25a30aad3f23,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,3191321171,1027
0x0bd10a26bba585d74bb1e7c05eb608e948354a6d,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,9.45968E+19,2891968523,1795
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x0000000000085d4780b73119b644ae5ecd22b376,0,4406363315,260
0xffa7282b67f72edd50e37b68d3599aa3ff3a9fb8,0x00000000006c3852cbef3e08e8df289169ede581,7.1856E+18,4839300390,260
0x674addceb92377593d627bb2236882a4a430bbf9,0x25553828f22bdd19a20e4f12f052903cb474a335,4.0954E+19,3413502058,260
0x95b564f3b3bae3f206aa418667ba000afafacc8a,0x4a220e6096b25eadb88358cb44068a3248254675,0,4329847711,260
0xe2d015f2cb56d18ad2b61ac045b262ac421b92c3,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,1.20484E+19,3214236343,260
0x9c94f4b12310b6d5cdca2ade54038bcb0dad9d3a,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2.02329E+19,3750915378,260
0x0b54b916e90b8f28ad21da40638e0724132c9c93,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,2.3311E+19,5077302863,260
0x1027925dc139722d4c62b17081e4bc632229435a,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,5.303E+19,4615599145,260
0x3a8713065e4daa9603b91ef35d6a8336ef7b26c6,0x00000000006c3852cbef3e08e8df289169ede581,6.15203E+19,4614982504,772
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0,3271274563,4356
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x0000000000085d4780b73119b644ae5ecd22b376,0,4183337519,261
0xf6e4b44954bf2846994a05449fb5d375bc6e3976,0x28c6ea3f9cf9bc1a07a828fce1e7783261691b49,0,4453159108,261
0x913e0251ded5f3faf0eeaeeb36ca31610ddba014,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2.32806E+19,3842605027,261
0x717f042b2b47a4322a288fbc48e55e41b36794b0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,1.36908E+19,4262560486,261
0x1c17622cfa9b6fd2043a76dfc39a5b5a109aa708,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,0,4152793977,261
0x1157a2076b9bb22a85cc2c162f20fab3898f4101,0xdac17f958d2ee523a2206206994597c13d831ec7,0,5724927619,261
0x28c6c06298d514db089934071355e5743bf21d60,0xdbdb4d16eda451d0503b854cf79d55697f90c8df,0,4114749045,261
0x9acbb72cf67103a30333a32cd203459c6a9c3311,0xe28b3b32b6c345a34ff64674606124dd5aceca30,0,5000000000,261
0xa724a674e1ace1d192f34378c243a9c17faed28f,0x1111111254fb6c44bac0bed2854e76f90643097d,0,5387589112,517
0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0,30000000000,517
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x2c537e5624e4af88a7ae4060c022609376c8d0eb,0,7589161248,517
0xdbe36381d9f5bc33a8e8bf5164122664cfb6621d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,4.51297E+19,6991265739,517
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0,3624991844,1029
0x3cd751e6b0078be393132286c442345e5dc49699,0x0d8775f648430679a709e98d2b0cb6250d2887ef,0,4935335089,262
0x28c6c06298d514db089934071355e5743bf21d60,0x0fd10b9899882a6f2fcb5c371e17e70fdee00c38,0,4652012410,262
0x99da35c6152378d25e1657784e193483e14f10e2,0x5cfef6b6777ad143e6edc122632984c87dc6fb40,0,3134781827,262
0xc99ffe29da8149640de223bb8bef2ec3373d577d,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,8.04603E+18,3688204115,262
0x3cbae37583b013bf5917c530321d4c16efae57b7,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,5.56336E+19,3755477910,262
0x26899847cc940ecb4425445e96af8a0ca90caaa3,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,3.85644E+19,6215768674,262
0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,0x7a58c0be72be218b41c608b7fe7c5bb630736c71,0,30000000000,262
0x3c02290922a3618a4646e3bbca65853ea45fe7c6,0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d,0,4936095916,262
0x5237eb109c66125c63907b91ac1473df8a4768b6,0xdac17f958d2ee523a2206206994597c13d831ec7,0,20000000000,262
0x69de5e18113ee6ea8a69cb46cabda371d5e581d6,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,1.01604E+20,3000000000,518
0x6cc8dcbca746a6e4fdefb98e1d0df903b107fd21,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,3216383711,774
0x277834ffb8f94908ee6ea5eeae28bdbf995ef4e0,0x1111111254fb6c44bac0bed2854e76f90643097d,2.2078E+20,5454589848,263
0x1bd9407da585517c270cc88d73dad536ad7e9fe4,0x1111111254fb6c44bac0bed2854e76f90643097d,5E+16,7012213617,263
0x5bdf85216ec1e38d6458c870992a69e38e03f7ef,0x2f29ce2a733983978c01ae3e3c7f224ed0ef7e72,0,18166353830,263
0x11d46b402f0c7375bd817bebba31b635c115763f,0x8e3e155a4ad7da9d3aeea0aeecaedb5b4a5fa626,0,4568064383,263
0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,0x92d6c1e31e14520e676a687f0a93788b716beff5,0,30000000000,263
0x7fb63cc0fe905ec1d3c11af30ef6c72b3bcb0069,0xdb044b8298e04d442fdbe5ce01b8cc8f77130e33,1.56642E+22,2830843216,263
0x1277f5266dead289eb6ab3f97a866f5854feb33d,0x2b2e8cda09bba9660dca5cb6233787738ad68329,2.15742E+19,4662539781,519
0x0a03a399e373cfd2a1701f4692a9fb5d1f908e0b,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,7.57522E+19,3000000000,519
0x3a883ba0bbf17260d7228e80b36ec1ca75d446ad,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2.91703E+19,4406581997,519
0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,0x77777feddddffc19ff86db637967013e6c6a116c,0,30000000000,519
0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d,0,30000000000,775
0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x9813037ee2218799597d83d4a5b6f3b6778218d9,0,9565970641,1799
0xa7fb9d754dfc92da472d488feb4840b6f1e9f792,0x00000000006c3852cbef3e08e8df289169ede581,2.17182E+19,3990455110,264
0x126accde9fa7cdc6cc8dcaae1f5071baae8a732a,0x093e1b100ac28424fd182c524c76231349b4ec68,2.92204E+17,4133874447,264
0xe7ffd12ee9688a908a540591d813662b6d3bad68,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,4.29346E+19,8097013824,264
0x61db9a6b193611cb41e59f95a0c8421049291748,0x74312363e45dcaba76c59ec49a7aa8a65a67eed3,1.6404E+19,4789601081,264
0xb66b4c4878865e18f14767fef4558a1af49464ad,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,5.88876E+18,3105683771,264
0x004a72e73fdc77b6d93d6e9f661a9ae37c3efdea,0x8e3e155a4ad7da9d3aeea0aeecaedb5b4a5fa626,0,5162354101,264
0x30741289523c2e4d2a62c7d6722686d14e723851,0xd9fcd98c322942075a5c3860693e9f4f03aae07b,0,30000000000,264
0x688410de0d426fc51fcaef73e67d27d68c339808,0xd7c09e006a2891880331b0f6224071c1e890a98a,0,3494392444,1032
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x4fabb145d64652a948d72533023f6e7a623c7c53,0,3710547992,1800
0x435e4f40775ac7a8e725d86dab5c16477a2e2987,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,1.35933E+19,4037749976,265
0x610bb500dcc660498a068f8c62893997d59fa2ad,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,1.02811E+19,4700686389,265
0x7ed6a90ff438cfe822c8d8ddcb8e05295753f874,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,3.5908E+19,4297729759,265
0x281054ed6658ebaa6fb35bb9500f2da098ad76c3,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,8.294E+18,3619452193,265
0x87cbc48075d7aa1760ac71c41e8bc289b6a31f56,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0,16053865138,265
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x7d5121505149065b562c789a0145ed750e6e8cdd,0,3539395383,265
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0xc00e94cb662c3520282e6f5717214004a7f26888,0,4178143641,265
0x18228ef922a5999a124035160728d68658732995,0x1bbf25e71ec48b84d773809b4ba55b6f4be946fb,0,3000000000,777
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b,0,3009999659,777
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x9b9647431632af44be02ddd22477ed94d14aacaa,0,2162411234,13065
0x0a03a399e373cfd2a1701f4692a9fb5d1f908e0b,0x000000000000000000000000000000000000dead,0,6498711597,10
0x89d3afde089399534afdb7ad2d05138315ef45ff,0x000000000000509081d6fcd3ee63e791ad1db763,1.86944E+16,11473919657,10
0xf512e182487f3f0b891d22eadbefd9a8e98527a8,0x000000000000509081d6fcd3ee63e791ad1db763,5.13314E+16,4565594205,10
0x0a01b206898b01fe8e69cc0dd5bcece5758ddd80,0x000000000000509081d6fcd3ee63e791ad1db763,5.62126E+16,4417115848,10
0x46a48b6652f01fa76acb00e2cfb15704ebb89503,0x000000000000509081d6fcd3ee63e791ad1db763,1.85258E+17,5000000000,10
0x3efbd8606489bb5ac5662cdbcccb261e3ba0dde8,0x000000000000509081d6fcd3ee63e791ad1db763,1.90468E+16,5349039924,10
0x954021052072c6b6d8e1feb5fa2c093cba72a344,0x000000000000509081d6fcd3ee63e791ad1db763,1.17997E+17,6365294247,10
0x6767526a362ec6c6b1df185478e4f01506b73ff3,0x0000000000085d4780b73119b644ae5ecd22b376,0,7002703558,10
0x409201cda4e368edefc842542d9bcb5bdea99bd7,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,0,5296435698,10
0x1de7554f0833d98d99c07e891a9846a5ed8c73ee,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,0,9414041508,10
0x8f1fa0cb30f4edfa059454f7d9ad2c5126dc29fd,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,0,3009664664,10
0x5138cb94d86d6cde09c491fd72c81095c965bf01,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,0,3229205985,10
0xec2c8979459602bea74b3ebae1acf9addb2d0c98,0x00000000006c3852cbef3e08e8df289169ede581,2.988E+17,6923225546,10
0x80de7a85dcb9f5fa83885f9967c55618c67f1346,0x00000000006c3852cbef3e08e8df289169ede581,1.905E+17,8032808440,10
0xe003644d10d4ac0e7651c288305bc593c3f62804,0x00000000006c3852cbef3e08e8df289169ede581,4.53489E+17,7465610511,10
0xdc0b3127a71367227311f02fe4dda2a6ccdbae78,0x00000000006c3852cbef3e08e8df289169ede581,1.1464E+18,3291305511,10
0xd2ef940570d2682d8b5be02160e88cedf9213490,0x00000000006c3852cbef3e08e8df289169ede581,1.408E+17,14163674586,10
0x7b47503ae6c88040328863c70ba71be322765ca5,0x00000000006c3852cbef3e08e8df289169ede581,1.3539E+18,6429541486,10
0x557c60995797fa7b47be105227a2e46148d85750,0x00000000006c3852cbef3e08e8df289169ede581,3.472E+18,8109004288,10
0xf98f3faabc33db5d781ba5a2da687a1332d1781d,0x00000000006c3852cbef3e08e8df289169ede581,1.073E+17,6155444436,10
0x19e1444846db53861d0d78dc19786b3bd8cd681b,0x00000000006c3852cbef3e08e8df289169ede581,3.2E+19,8828116271,10
0x67b8decf8c010d070126b96297c322b8f7b3491f,0x00000000006c3852cbef3e08e8df289169ede581,5.329E+18,5363150890,10
0xb8865d52074d1b78e81172d2028384a10dadc903,0x00000000006c3852cbef3e08e8df289169ede581,9.35E+16,5579380586,10
0x1e21f537dafcc7471ab0d2221be5a3abb01c6eaa,0x00000000006c3852cbef3e08e8df289169ede581,2.956E+17,8813775245,10
0xbfc3c19d3be0b0f54dca49fb136d08eea86a0229,0x00000000006c3852cbef3e08e8df289169ede581,4.015E+18,10672766857,10
0x218f018da5bf14d1eecbf20a4c3de0fdc3cf81c5,0x00000000006c3852cbef3e08e8df289169ede581,1.7319E+16,7500405710,10
0x27e03e7aae510625fbdf8f57750cb060fa2205f6,0x00000000006c3852cbef3e08e8df289169ede581,1.935E+18,7741301117,10
0x054af6eecdb191dc9f2ec1bfe4da48a0a47c58da,0x00000000006c3852cbef3e08e8df289169ede581,9.6412E+17,5403350119,10
0x9ede3c9dd3edfb3ed8d844054f6e3eae31232d23,0x00000000006c3852cbef3e08e8df289169ede581,7.488E+17,14911087029,10
0x39436e22ec425e93eb5c5136389b04854c142310,0x00000000006c3852cbef3e08e8df289169ede581,1E+17,7339805803,10
0x75f7b9e1df828cca64d92c1b8ff6e659565bdfb1,0x00000000006c3852cbef3e08e8df289169ede581,1.168E+18,8765061683,10
0x7b9b02af7080f296becdf89b8115ef8e53cdb761,0x00000000006c3852cbef3e08e8df289169ede581,1.473E+17,5551553418,10
0xb7b7c89df75bec457cfdecb572d9d0d90d3fd3f2,0x00000000006c3852cbef3e08e8df289169ede581,9.525E+17,7841345442,10
0x0d85e02f93899cd1bab3f6d7bed78117d55a890d,0x00000000006c3852cbef3e08e8df289169ede581,8.93E+16,5516410376,10
0x2b5ae547dd73e0d0e7fdc8e433a549df428d91fc,0x00000000006c3852cbef3e08e8df289169ede581,8.267E+16,8460700274,10
0xbc1eb4359ab755af079f6ef77e3faac465e53eda,0x00000000006c3852cbef3e08e8df289169ede581,2.8496E+17,10355392212,10
0x651ab370379eebe9eb2cae7e1f17dbb5349778a5,0x00000000006c3852cbef3e08e8df289169ede581,1.837E+17,5715768674,10
0xf201b9e1df6d40f79f53b323de20e8909c133c13,0x00000000006c3852cbef3e08e8df289169ede581,6.76E+16,6540010676,10
0xfa6b6986dac281789e6a990eaecd4c5e78b916be,0x00000000006c3852cbef3e08e8df289169ede581,7.89E+16,5369016950,10
0x0b5be21b2b2c36b9d50db382331ed87facf65d06,0x00000000006c3852cbef3e08e8df289169ede581,4.1628E+17,8246381803,10
0x2794382134fefed9046e5d6fbe18abb55d3f564d,0x00000000006c3852cbef3e08e8df289169ede581,2.36348E+18,5357101869,10
0xc034eeff5def6603b299409d4576860bd8d249f2,0x00000000006c3852cbef3e08e8df289169ede581,2.16799E+17,4334423037,10
0x780cae2f1c07ff929b6b1fb71b55675250ad50a0,0x00000000006c3852cbef3e08e8df289169ede581,2.166E+17,5534397156,10
0x76b609e35ae026052a7a2bcde47d7b4b849c1b31,0x00000000006c3852cbef3e08e8df289169ede581,1.6984E+17,5682986300,10
0xb6d2b4880f5205383d42386fbc97963c664fe492,0x00000000006c3852cbef3e08e8df289169ede581,8.4E+15,9296188771,10
0x6de3e88c9119af0cfe2880f9758d76aa95a9ec36,0x00000000006c3852cbef3e08e8df289169ede581,6.526E+19,7182800038,10
0xb165b731d1b200a8aea0f69cdafe9ab93e8320b9,0x00000000006c3852cbef3e08e8df289169ede581,4.14E+17,5623968070,10
0xe43a4f8242e5182810278648233a6a26e2b401cd,0x00000000006c3852cbef3e08e8df289169ede581,1.471E+17,6681626323,10
0x18d0dbc5bbba31782299ce4b83cfe4d6d150f13a,0x00000000006c3852cbef3e08e8df289169ede581,8.63E+17,8042463750,10
0xc1b69b555ed6d4426ac9abac6647ac27ea135788,0x00000000006c3852cbef3e08e8df289169ede581,7.1E+17,11240531170,10
0xb642f3ef91408c69fee606c85f7db341fe0c9744,0x00000000006c3852cbef3e08e8df289169ede581,1.727E+17,9668916810,10
0x073f47f051bd8ee053c29014f575756f6f1b9170,0x00000000006c3852cbef3e08e8df289169ede581,9.19E+17,7329254183,10
0xe36067a4c51ff6cb7fb6f97d1931bb27a468960b,0x00000000006c3852cbef3e08e8df289169ede581,2.3789E+18,9077606771,10
0x0e8cf84cb1eb4d7ae149014437b12c54f782c148,0x00000000006c3852cbef3e08e8df289169ede581,8.73379E+17,10167492940,10
0xbb270795989f3762368947a431c1d1d6f3eb1887,0x00000000006c3852cbef3e08e8df289169ede581,8.299E+17,6214387852,10
0x8f25f0412cff4b8e9e290a9236534808e6cfb9d7,0x00000000006c3852cbef3e08e8df289169ede581,1.455E+17,5699046803,10
0xc074e62cf0e9339a7ede19a8e5b04be1fd3decef,0x00000000006c3852cbef3e08e8df289169ede581,6.70789E+17,11393210525,10
0xa54ce875d138260315359b35a252303e75317efe,0x00000000006c3852cbef3e08e8df289169ede581,2.499E+17,6395521454,10
0xe93735deb30aaa0810dfda7fb2b0e2115982b1d1,0x00000000006c3852cbef3e08e8df289169ede581,7.019E+17,7627739620,10
0x7dd050b6f2bbfb4c389a0a0e0e6c27e5f53a9e64,0x00000000006c3852cbef3e08e8df289169ede581,1E+17,12124835135,10
0xf212ce21a97dbe30999a4c2b309d278bccbb686a,0x00000000006c3852cbef3e08e8df289169ede581,8.4519E+18,6307680183,10
0xf1d8eade65271bcd008f7c7ac0f1467f5c675a26,0x00000000006c3852cbef3e08e8df289169ede581,2.82E+16,6036421180,10
0x73a933ea8f818b2438627f220a5fc1b3d51c9dec,0x00000000006c3852cbef3e08e8df289169ede581,2.1997E+18,7418538941,10
0x4846cb06f6ba6ba3c9393e4eb2db084d7bb72c68,0x00000000006c3852cbef3e08e8df289169ede581,9.82466E+17,5875149874,10
0x82608cd6e5571233128c6965786338bf5b5065b7,0x00000000006c3852cbef3e08e8df289169ede581,9.799E+17,6483674563,10
0xc31fd01a027fb3732ac98f673e8eb1923819c378,0x00000000006c3852cbef3e08e8df289169ede581,3.4E+17,5976583839,10
0x259fefa88044a97f9426c519f9ef7de8079017a8,0x00000000006c3852cbef3e08e8df289169ede581,8.217E+17,6322250050,10
0x1111f8cb58271845a8519fb0da98d0b6271cb48c,0x00000000006c3852cbef3e08e8df289169ede581,0,14891516038,10
0xd6a2133bc96731e4ad8c42c12135aab2dcde1095,0x00000000006c3852cbef3e08e8df289169ede581,1.42279E+18,11000000000,10
0xe2df145934b2065a0ac8665b5cf8bcceb296e8ce,0x00000000006c3852cbef3e08e8df289169ede581,1.80339E+17,4734435447,10
0x9efa619419a4c0ecf446f2b0dd8b564fc5ab6763,0x00000000006c3852cbef3e08e8df289169ede581,4.97E+16,4533364146,10
0xed8e321b34909b2f832426fdb738ee7f71941016,0x00000000006c3852cbef3e08e8df289169ede581,1.04E+17,9449769377,10
0x733a0b136088e2155d37129b43885eee2fca70a0,0x00000000006c3852cbef3e08e8df289169ede581,2.1747E+17,6818648930,10
0x2f710c26fabb94a229b54475f16c941180861222,0x00000000006c3852cbef3e08e8df289169ede581,1.7498E+18,6274195105,10
0xc9c6e823d0fe7e9496328da8f75294e12b5a6998,0x00000000006c3852cbef3e08e8df289169ede581,3.4946E+17,4297592032,10
0x9d723392a48575408fc87374020c2004bbbdb6f0,0x00000000006c3852cbef3e08e8df289169ede581,1.01759E+18,4344979339,10
0x029a870ac6e8551d1a09209c4b28e773b3ecd432,0x00000000006c3852cbef3e08e8df289169ede581,1.91289E+18,5337574131,10
0x6ad006e86f2d23152f89e3581e02aa5fc9589c6a,0x00000000006c3852cbef3e08e8df289169ede581,9.06344E+16,6969484587,10
0x925c559c7a4015fd25b47db32c85a4902c021952,0x00000000006c3852cbef3e08e8df289169ede581,1.898E+17,3454672447,10
0xfce47998df371cf7aabed08b61d9c599f61207eb,0x00000000006c3852cbef3e08e8df289169ede581,8.8288E+16,5701732047,10
0xbb0af8fb13473b81c2b6fe1503a0f70207231717,0x00000000006c3852cbef3e08e8df289169ede581,1.1164E+17,8657187721,10
0xb04791252721bcb1c9b0af567c985ef72c03b12d,0x00000000006c3852cbef3e08e8df289169ede581,2.41944E+17,7952139265,10
0xa83744ebb1321e21df821759ef43f80a9df279aa,0x00000000006c3852cbef3e08e8df289169ede581,1.73E+16,3392177339,10
0x591ed302a389cbc4851acc401105446047dcadab,0x00000000006c3852cbef3e08e8df289169ede581,1.43E+17,8385513825,10
0x60dd91585629806b59c5f330e8c4d542a3be7fc9,0x00000000006c3852cbef3e08e8df289169ede581,5.3129E+17,6555793389,10
