source,target,total_value,min_gas_price,transaction_count
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0x514910771af9ca656af840dff83e8264ecf986ca,0,11883737246,19
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0x6b175474e89094c44da98b954eedeac495271d0f,0,14113201144,4
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0,14850714095,3
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0x7420b4b9a0110cdc71fb720908340c03f9bc03ec,0,12089931449,13
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0,12848538104,5
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0,12527713468,21
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0x8f8221afbb33998d8584a2b05749ba73c37a938a,0,13368719831,7
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0,11854081308,30
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,11654805088,42
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0xc00e94cb662c3520282e6f5717214004a7f26888,0,12110673821,3
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,0,12945767000,11
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0xc944e90c64b2c07662a292be6244bdf05cda44a7,0,12490480407,9
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,0,12922338605,3
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0xd533a949740bb3306d119cc777fa900ba034cd52,0,11846472603,3
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0xdac17f958d2ee523a2206206994597c13d831ec7,0,11311346293,236
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,0,15024323024,3
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0xff20817765cb7f73d4bde2e66e067e58d11095c2,0,13743101218,3
0x7abe0ce388281d2acf297cb089caef3819b13448,0x0d8775f648430679a709e98d2b0cb6250d2887ef,0,13990588535,5
0x7abe0ce388281d2acf297cb089caef3819b13448,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0,14253136784,8
0x7abe0ce388281d2acf297cb089caef3819b13448,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0,13963068527,3
0x7abe0ce388281d2acf297cb089caef3819b13448,0x514910771af9ca656af840dff83e8264ecf986ca,0,14292366988,23
0x7abe0ce388281d2acf297cb089caef3819b13448,0x6b175474e89094c44da98b954eedeac495271d0f,0,14817251519,3
0x7abe0ce388281d2acf297cb089caef3819b13448,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0,16679126929,8
0x7abe0ce388281d2acf297cb089caef3819b13448,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0,13623566120,16
0x7abe0ce388281d2acf297cb089caef3819b13448,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0,13865704266,10
0x7abe0ce388281d2acf297cb089caef3819b13448,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0,13755462008,25
0x7abe0ce388281d2acf297cb089caef3819b13448,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,0,14689694539,8
0x7abe0ce388281d2acf297cb089caef3819b13448,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,12071821486,107
0x7abe0ce388281d2acf297cb089caef3819b13448,0xc944e90c64b2c07662a292be6244bdf05cda44a7,0,15671540463,11
0x7abe0ce388281d2acf297cb089caef3819b13448,0xdac17f958d2ee523a2206206994597c13d831ec7,0,13482605260,120
0x292f04a44506c2fd49bac032e1ca148c35a478c8,0xdac17f958d2ee523a2206206994597c13d831ec7,0,10121973188,254
0x39f6a6c85d39d5abad8a398310c52e7c374f2ba3,0x38e4adb44ef08f22f5b5b76a8f0c2d0dcbe7dca1,0,12000000000,5
0x39f6a6c85d39d5abad8a398310c52e7c374f2ba3,0x6b175474e89094c44da98b954eedeac495271d0f,0,12000000000,5
0x39f6a6c85d39d5abad8a398310c52e7c374f2ba3,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0,12000000000,4
0x39f6a6c85d39d5abad8a398310c52e7c374f2ba3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,13000000000,5
0x39f6a6c85d39d5abad8a398310c52e7c374f2ba3,0xdac17f958d2ee523a2206206994597c13d831ec7,0,11000000000,131
0xdf8dd5e0b4168f20a3488ad088ddb198fe602cb3,0xdac17f958d2ee523a2206206994597c13d831ec7,0,11612733675,17
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x0000000000085d4780b73119b644ae5ecd22b376,0,13689662427,29
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x090185f2135308bad17527004364ebcc2d37e5f6,0,13883196156,15
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0,13535432571,5
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x0d8775f648430679a709e98d2b0cb6250d2887ef,0,13996335996,14
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,0,14373318300,20
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x0fd10b9899882a6f2fcb5c371e17e70fdee00c38,0,14373318300,5
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x111111111117dc0aa78b770fa6a738034120c302,0,13806257697,12
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x15d4c048f83bd7e37d49ea4c83a07267ec4203da,0,13863863634,40
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0,13927877988,51
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0,14265777475,14
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x320623b8e4ff03373931769a31fc52a4e78b5d70,0,14657342276,15
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0,14465292995,16
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x3472a5a71965499acd81997a54bba8d852c6e53d,0,14101506268,3
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x3506424f91fd33084466f402d5d97f05f8e3b4af,0,13823647722,15
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x3845badade8e6dff049820680d1f14bd3903a5d0,0,13005840471,119
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x3c4b6e6e1ea3d4863700d7f76b36b7f3d3f13e3d,0,14169269711,3
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x408e41876cccdc0f92210600ef50372656052a38,0,13890489376,9
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x43dfc4159d86f3a37a5a4b3d4580b888ad7d4ddd,0,14047281868,10
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x45804880de22913dafe09f4980848ece6ecbaf78,0,14908971677,8
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x467719ad09025fcc6cf6f8311755809d45a5e5f3,0,14749301116,8
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x4c19596f5aaff459fa38b0f7ed92f11ae6543784,0,14941198561,5
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x4d224452801aced8b2f0aebe155379bb5d594381,0,13340487463,22
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x4e15361fd6b4bb609fa63c81a2be19d873717870,0,14764803538,7
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,0,15325324166,5
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x4fabb145d64652a948d72533023f6e7a623c7c53,0,13510681771,65
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x514910771af9ca656af840dff83e8264ecf986ca,0,13292015705,57
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0,14938103851,6
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x6b175474e89094c44da98b954eedeac495271d0f,0,14009380767,35
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0,13666519545,21
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24,0,13939716266,8
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x6f259637dcd74c767781e37bc6133cd6a68aa161,0,14272170889,7
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0,14041077451,28
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0,13105685902,118
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x80c62fe4487e1351b47ba49809ebd60ed085bf52,0,13711700776,61
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x92d6c1e31e14520e676a687f0a93788b716beff5,0,14477522018,14
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0,13134043657,23
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,0,13338829391,25
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b,0,13443244649,35
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,13261329425,701
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xa1faa113cbe53436df28ff0aee54275c13b40975,0,14239962672,38
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d,0,13338006200,17
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,0,13683295902,16
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xaf5191b0de278c7286d6c7cc6ab6bb8a73ba2cd6,0,13683439871,16
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206,0,13997680141,8
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xba11d00c5f74255f56a5e366f4f77f5a186d7f55,0,13428597877,36
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,0,14406491936,23
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xbbbbca6a901c926f240b89eacb641d8aec7aeafd,0,15037073247,5
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xbc396689893d065f41bc2c6ecbee5e0085233447,0,13292015705,105
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xc00e94cb662c3520282e6f5717214004a7f26888,0,15680202680,4
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,0,13844957202,98
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,0,14518318397,11
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xc944e90c64b2c07662a292be6244bdf05cda44a7,0,13837084819,14
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,0,14515595634,4
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xd26114cd6ee289accf82350c8d8487fedb8a0c07,0,14752392315,6
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xd533a949740bb3306d119cc777fa900ba034cd52,0,14064410328,12
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xdac17f958d2ee523a2206206994597c13d831ec7,0,12637268252,1332
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xdbdb4d16eda451d0503b854cf79d55697f90c8df,0,14212524671,17
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xdefa4e8a7bcba345f687a2f1456f5edd9ce97202,0,13170328632,13
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xf17e65822b568b3903685a7c9f496cf7656cc6c2,0,14957566590,4
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xf4d2888d29d722226fafa5d9b24f9164c092421e,0,13510681771,36
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xf57e7e7c23978c3caec3c3548e3d615c346e79ff,0,14740688912,10
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,0,14545369264,7
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xfe3e6a25e6b192a42a44ecddcd13796471735acf,0,15873337762,12
0x787b8840100d9baadd7463f4a73b5ba73b00c6ca,0x514910771af9ca656af840dff83e8264ecf986ca,0,13242227215,5
0x787b8840100d9baadd7463f4a73b5ba73b00c6ca,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0,11280622848,9
0x787b8840100d9baadd7463f4a73b5ba73b00c6ca,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,11299159213,16
0x787b8840100d9baadd7463f4a73b5ba73b00c6ca,0xdac17f958d2ee523a2206206994597c13d831ec7,0,11497555303,4
0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0x798c991e9738f0a80bc4de531000a798fcf46f08,335000000000000000,13580669073,11
0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0xa294cca691e4c83b1fc0c8d63d9a3eef0a196de1,1899553000000000000000,14632725713,7
0xd5fbda4c79f38920159fe5f22df9655fde292d47,0xdac17f958d2ee523a2206206994597c13d831ec7,0,11286663567,48
0x562680a4dc50ed2f14d75bf31f494cfe0b8d10a1,0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,0,13841700000,4
0x562680a4dc50ed2f14d75bf31f494cfe0b8d10a1,0x389999216860ab8e0175387a0c90e5c52522c945,0,14238100000,5
0x562680a4dc50ed2f14d75bf31f494cfe0b8d10a1,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0,15438900000,9
0x562680a4dc50ed2f14d75bf31f494cfe0b8d10a1,0xdac17f958d2ee523a2206206994597c13d831ec7,0,12058200000,17
0xf89d7b9c864f589bbf53a82105107622b35eaa40,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,0,12448954912,10
0xf89d7b9c864f589bbf53a82105107622b35eaa40,0x15d4c048f83bd7e37d49ea4c83a07267ec4203da,0,13050435353,5
0xf89d7b9c864f589bbf53a82105107622b35eaa40,0x3506424f91fd33084466f402d5d97f05f8e3b4af,0,12245921465,5
0xf89d7b9c864f589bbf53a82105107622b35eaa40,0x408e41876cccdc0f92210600ef50372656052a38,0,14729001024,3
0xf89d7b9c864f589bbf53a82105107622b35eaa40,0x4a220e6096b25eadb88358cb44068a3248254675,0,12669648994,7
0xf89d7b9c864f589bbf53a82105107622b35eaa40,0x4e15361fd6b4bb609fa63c81a2be19d873717870,0,13505962530,3
0xf89d7b9c864f589bbf53a82105107622b35eaa40,0x514910771af9ca656af840dff83e8264ecf986ca,0,12828379468,5
0xf89d7b9c864f589bbf53a82105107622b35eaa40,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0,12828379468,3
0xf89d7b9c864f589bbf53a82105107622b35eaa40,0x7420b4b9a0110cdc71fb720908340c03f9bc03ec,0,12955113512,10
0xf89d7b9c864f589bbf53a82105107622b35eaa40,0x92d6c1e31e14520e676a687f0a93788b716beff5,0,12901489044,3
0xf89d7b9c864f589bbf53a82105107622b35eaa40,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0,12294371426,5
0xf89d7b9c864f589bbf53a82105107622b35eaa40,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,0,13844167764,3
0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,11835529385,50
0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xbc396689893d065f41bc2c6ecbee5e0085233447,0,11894993131,17
0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xc00e94cb662c3520282e6f5717214004a7f26888,0,12180386759,5
0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xdac17f958d2ee523a2206206994597c13d831ec7,0,10109321486,556
0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xf57e7e7c23978c3caec3c3548e3d615c346e79ff,0,11306295712,8
0x4e5b2e1dc63f6b91cb6cd759936495434c7e972f,0x6b175474e89094c44da98b954eedeac495271d0f,0,11000000000,15
0x4e5b2e1dc63f6b91cb6cd759936495434c7e972f,0xdac17f958d2ee523a2206206994597c13d831ec7,0,11000000000,72
0xd55a89ae82e5e366ed21ee3f25cfcc0f52e7be15,0xd152f549545093347a162dce210e7293f1452150,10900000000000001400,17000000000,3
0xd89e96fa847dc8a422356598880810d6b876ee72,0x1111111254fb6c44bac0bed2854e76f90643097d,3774800000000000000,12044286530,12
0xd89e96fa847dc8a422356598880810d6b876ee72,0x3593d125a4f7849a1b059e64f4517a86dd60c95d,0,12660854331,3
0xd89e96fa847dc8a422356598880810d6b876ee72,0xdac17f958d2ee523a2206206994597c13d831ec7,0,13180423415,4
0x6cc8dcbca746a6e4fdefb98e1d0df903b107fd21,0x15d4c048f83bd7e37d49ea4c83a07267ec4203da,0,12857993655,3
0x6cc8dcbca746a6e4fdefb98e1d0df903b107fd21,0x4a220e6096b25eadb88358cb44068a3248254675,0,10625022388,23
0x6cc8dcbca746a6e4fdefb98e1d0df903b107fd21,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0,11034763450,6
0x6cc8dcbca746a6e4fdefb98e1d0df903b107fd21,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,12137336891,19
0x6cc8dcbca746a6e4fdefb98e1d0df903b107fd21,0xa2b4c0af19cc16a6cfacce81f192b024d625817d,0,12718863950,3
